Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/09/1921 00:00,01/10/1921 00:00,1921-09,11.7,G,57.243655,18.378776,,
01/10/1921 00:00,01/11/1921 00:00,1921-10,8,G,57.243655,18.378776,,
01/11/1921 00:00,01/12/1921 00:00,1921-11,0.8,G,57.243655,18.378776,,
01/12/1921 00:00,01/01/1922 00:00,1921-12,0.7,G,57.243655,18.378776,,
01/01/1922 00:00,01/02/1922 00:00,1922-01,-3.4,G,57.243655,18.378776,,
01/02/1922 00:00,01/03/1922 00:00,1922-02,-2.8,G,57.243655,18.378776,,
01/03/1922 00:00,01/04/1922 00:00,1922-03,-0.1,G,57.243655,18.378776,,
01/04/1922 00:00,01/05/1922 00:00,1922-04,2.8,G,57.243655,18.378776,,
01/05/1922 00:00,01/06/1922 00:00,1922-05,9.8,G,57.243655,18.378776,,
01/06/1922 00:00,01/07/1922 00:00,1922-06,14,G,57.243655,18.378776,,
01/07/1922 00:00,01/08/1922 00:00,1922-07,15.4,G,57.243655,18.378776,,
01/08/1922 00:00,01/09/1922 00:00,1922-08,14.2,G,57.243655,18.378776,,
01/09/1922 00:00,01/10/1922 00:00,1922-09,10.7,G,57.243655,18.378776,,
01/10/1922 00:00,01/11/1922 00:00,1922-10,4.7,G,57.243655,18.378776,,
01/11/1922 00:00,01/12/1922 00:00,1922-11,2,G,57.243655,18.378776,,
01/12/1922 00:00,01/01/1923 00:00,1922-12,1.1,G,57.243655,18.378776,,
01/01/1923 00:00,01/02/1923 00:00,1923-01,0.9,G,57.243655,18.378776,,
01/02/1923 00:00,01/03/1923 00:00,1923-02,-3.4,G,57.243655,18.378776,,
01/03/1923 00:00,01/04/1923 00:00,1923-03,0.8,G,57.243655,18.378776,,
01/04/1923 00:00,01/05/1923 00:00,1923-04,2,G,57.243655,18.378776,,
01/05/1923 00:00,01/06/1923 00:00,1923-05,8.3,G,57.243655,18.378776,,
01/06/1923 00:00,01/07/1923 00:00,1923-06,10.6,G,57.243655,18.378776,,
01/07/1923 00:00,01/08/1923 00:00,1923-07,16.4,G,57.243655,18.378776,,
01/08/1923 00:00,01/09/1923 00:00,1923-08,14,G,57.243655,18.378776,,
01/09/1923 00:00,01/10/1923 00:00,1923-09,11.4,G,57.243655,18.378776,,
01/10/1923 00:00,01/11/1923 00:00,1923-10,8.5,G,57.243655,18.378776,,
01/11/1923 00:00,01/12/1923 00:00,1923-11,3,G,57.243655,18.378776,,
01/12/1923 00:00,01/01/1924 00:00,1923-12,-1,G,57.243655,18.378776,,
01/01/1924 00:00,01/02/1924 00:00,1924-01,-2.8,G,57.243655,18.378776,,
01/02/1924 00:00,01/03/1924 00:00,1924-02,-4.4,G,57.243655,18.378776,,
01/03/1924 00:00,01/04/1924 00:00,1924-03,-2,G,57.243655,18.378776,,
01/04/1924 00:00,01/05/1924 00:00,1924-04,1.7,G,57.243655,18.378776,,
01/05/1924 00:00,01/06/1924 00:00,1924-05,9.3,G,57.243655,18.378776,,
